id,configuration,method,horizon,beta1,beta2,lr,seed,loss,jobId,tokens,startTokens,incrementalTokens,recipeIdentity,source,finalWeights,workerWeights,finalState
awc8-wsd-h40--0.006--0.95--0.9--s44,awc8-wsd-h40--0.006--0.95--0.9,awc8,40,0.95,0.9,0.006,44,3.5757832803340976,2480664,816185344,357040128,459145216,3abcb8eb5b42802b8fbd9f214a14d9e4633920aeb824cde591a1e21958a66381,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.006-s44/attempt-001/node-007/final.safetensors""]",
awc8-wsd-h40--0.004--0.95--0.9--s42,awc8-wsd-h40--0.004--0.95--0.9,awc8,40,0.95,0.9,0.004,42,3.5598033404702436,2480665,816185344,357040128,459145216,c62f1e9c3aa5c978aa3f4b969c5481a5cc3e1c89fb29d640991b936d1cfff9b4,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s42/attempt-001/node-007/final.safetensors""]",
awc8-wsd-h40--0.004--0.95--0.9--s43,awc8-wsd-h40--0.004--0.95--0.9,awc8,40,0.95,0.9,0.004,43,3.5696122454449406,2480666,816185344,357040128,459145216,b201b665385ce6b61f50f6a3280d284d30af2d6c1b37d19a25221cb2082eef38,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s43/attempt-001/node-007/final.safetensors""]",
awc8-wsd-h40--0.004--0.95--0.9--s44,awc8-wsd-h40--0.004--0.95--0.9,awc8,40,0.95,0.9,0.004,44,3.5710064930191603,2480667,816185344,357040128,459145216,05e108a2ce9345a4ae2ba41eff7a1d08bc4e76a41d7f192204706bf074b757ab,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.004-s44/attempt-001/node-007/final.safetensors""]",
awc8-wsd-h40--0.003--0.95--0.9--s42,awc8-wsd-h40--0.003--0.95--0.9,awc8,40,0.95,0.9,0.003,42,3.5714906390281143,2480668,816185344,357040128,459145216,8d720a3e981bd355b6f1f21443093cde8b3217905f5cbce3935c8d946cc2aa06,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s42/attempt-001/node-007/final.safetensors""]",
awc8-wsd-h40--0.003--0.95--0.9--s43,awc8-wsd-h40--0.003--0.95--0.9,awc8,40,0.95,0.9,0.003,43,3.576699536579847,2480669,816185344,357040128,459145216,a3088b8abb561806032d0f55e8cd6d6e6cd56b0566940ad7dbadd49b9551050e,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s43/attempt-001/node-007/final.safetensors""]",
awc8-wsd-h40--0.003--0.95--0.9--s44,awc8-wsd-h40--0.003--0.95--0.9,awc8,40,0.95,0.9,0.003,44,3.578922651370372,2480670,816185344,357040128,459145216,2a60dc08718f51d6341882510ad4d120ca781d12ee4c3c118c3d3f061bc9eb48,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.003-s44/attempt-001/node-007/final.safetensors""]",
awc8-wsd-h40--0.002--0.95--0.9--s42,awc8-wsd-h40--0.002--0.95--0.9,awc8,40,0.95,0.9,0.002,42,3.587098174154891,2480671,816185344,357040128,459145216,0695af5503ef72ac20eb9d69187842c955baa5331ed727f16df81c59243e5c54,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s42/attempt-001/node-007/final.safetensors""]",
awc8-wsd-h40--0.002--0.95--0.9--s43,awc8-wsd-h40--0.002--0.95--0.9,awc8,40,0.95,0.9,0.002,43,3.5880995088563816,2480672,816185344,357040128,459145216,8dbec3e35359f2783ab9822db33ab167effb71c8414780394a77534afe98605b,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s43/attempt-001/node-007/final.safetensors""]",
awc8-wsd-h40--0.002--0.95--0.9--s44,awc8-wsd-h40--0.002--0.95--0.9,awc8,40,0.95,0.9,0.002,44,3.5912551195912434,2480673,816185344,357040128,459145216,6fe24bf5d539f7a65af01f604ecd2c1be81af9138f22af7d41f756c284425315,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001,/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/final.safetensors,"[""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/node-000/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/node-001/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/node-002/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/node-003/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/node-004/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/node-005/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/node-006/final.safetensors"", ""/nobackup/proj/disk/naiss2024-23-12/personal/zesen/repo/tiny-llm/runs/packed8-awc-wsd-20m-horizon-tuning/experiments/horizon-40/b1-0.95-b2-0.9-lr-0.002-s44/attempt-001/node-007/final.safetensors""]",
